time,Det_Voltage,TOFHGMAX,TOFHGMIN,TOFLGMAX,TOFLGMIN,TOFMGMAX,TOFMGMIN,Target_High_Gain_Max,Target_High_Gain_Min,Target_Low_Gain_Max,Target_Low_Gain_Min
2025-343T02:20:11.898,0.0,,,,,,,,,,
2025-343T02:20:16.898,0.0,,,,,,,,,,
2025-343T02:20:19.898,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2061.0
2025-343T02:20:22.898,0.0,,,,,,,,,,
2025-343T02:20:28.898,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:20:29.898,0.0,,,,,,,,,,
2025-343T02:20:34.898,0.0,,,,,,,,,,
2025-343T02:20:37.898,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2060.0
2025-343T02:20:40.898,0.0,,,,,,,,,,
2025-343T02:20:46.898,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,487.0,2098.0,2051.0
2025-343T02:20:47.898,0.0,,,,,,,,,,
2025-343T02:20:52.898,0.0,,,,,,,,,,
2025-343T02:20:55.898,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:20:58.898,0.0,,,,,,,,,,
2025-343T02:21:04.898,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:21:05.898,0.0,,,,,,,,,,
2025-343T02:21:10.898,0.0,,,,,,,,,,
2025-343T02:21:13.898,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,0.0,2076.0,1912.0
2025-343T02:21:16.898,0.0,,,,,,,,,,
2025-343T02:21:22.898,,418.0,73.0,858.0,602.0,478.0,272.0,2054.0,2028.0,2066.0,2061.0
2025-343T02:21:23.897,0.0,,,,,,,,,,
2025-343T02:21:28.897,0.0,,,,,,,,,,
2025-343T02:21:31.897,,418.0,73.0,858.0,602.0,478.0,272.0,2052.0,2036.0,2066.0,2060.0
2025-343T02:21:34.897,0.0,,,,,,,,,,
2025-343T02:21:40.897,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,487.0,2098.0,2051.0
2025-343T02:21:41.897,0.0,,,,,,,,,,
2025-343T02:21:46.897,0.0,,,,,,,,,,
2025-343T02:21:49.997,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2060.0
2025-343T02:21:50.997,0.0,,,,,,,,,,
2025-343T02:21:55.997,0.0,,,,,,,,,,
2025-343T02:21:58.997,,418.0,73.0,858.0,602.0,478.0,272.0,2052.0,2036.0,2066.0,2060.0
2025-343T02:22:01.997,0.0,,,,,,,,,,
2025-343T02:22:07.997,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:22:08.997,0.0,,,,,,,,,,
2025-343T02:22:13.997,0.0,,,,,,,,,,
2025-343T02:22:16.997,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,0.0,2075.0,1912.0
2025-343T02:22:19.997,0.0,,,,,,,,,,
2025-343T02:22:25.997,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2060.0
2025-343T02:22:26.997,0.0,,,,,,,,,,
2025-343T02:22:31.997,0.0,,,,,,,,,,
2025-343T02:22:34.997,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2060.0
2025-343T02:22:37.997,0.0,,,,,,,,,,
2025-343T02:22:43.997,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,487.0,2099.0,2051.0
2025-343T02:22:44.996,0.0,,,,,,,,,,
2025-343T02:22:49.996,0.0,,,,,,,,,,
2025-343T02:22:52.996,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:22:55.996,0.0,,,,,,,,,,
2025-343T02:23:01.996,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:23:02.996,0.0,,,,,,,,,,
2025-343T02:23:07.996,0.0,,,,,,,,,,
2025-343T02:23:10.996,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,0.0,2076.0,1912.0
2025-343T02:23:13.996,0.0,,,,,,,,,,
2025-343T02:23:19.996,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2060.0
2025-343T02:23:20.996,0.0,,,,,,,,,,
2025-343T02:23:25.996,0.0,,,,,,,,,,
2025-343T02:23:28.996,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:23:31.996,0.0,,,,,,,,,,
2025-343T02:23:37.996,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,485.0,2098.0,2051.0
2025-343T02:23:38.996,0.0,,,,,,,,,,
2025-343T02:23:43.996,0.0,,,,,,,,,,
2025-343T02:23:46.996,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,1024.0,2096.0,2052.0
2025-343T02:23:49.996,0.0,,,,,,,,,,
2025-343T02:23:55.996,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:23:56.996,0.0,,,,,,,,,,
2025-343T02:24:01.995,0.0,,,,,,,,,,
2025-343T02:24:04.996,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:24:07.995,0.0,,,,,,,,,,
2025-343T02:24:13.995,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,0.0,2075.0,1912.0
2025-343T02:24:14.995,0.0,,,,,,,,,,
2025-343T02:24:19.995,0.0,,,,,,,,,,
2025-343T02:24:22.995,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2061.0
2025-343T02:24:25.995,0.0,,,,,,,,,,
2025-343T02:24:31.995,,418.0,73.0,858.0,602.0,478.0,272.0,2054.0,2036.0,2066.0,2060.0
2025-343T02:24:32.995,0.0,,,,,,,,,,
2025-343T02:24:37.995,0.0,,,,,,,,,,
2025-343T02:24:40.995,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,483.0,2098.0,2051.0
2025-343T02:24:43.995,0.0,,,,,,,,,,
2025-343T02:24:49.995,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:24:50.995,0.0,,,,,,,,,,
2025-343T02:24:55.995,0.0,,,,,,,,,,
2025-343T02:24:58.995,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:25:01.995,0.0,,,,,,,,,,
2025-343T02:25:07.995,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2035.0,2066.0,2061.0
2025-343T02:25:08.995,0.0,,,,,,,,,,
2025-343T02:25:13.995,0.0,,,,,,,,,,
2025-343T02:25:16.995,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,0.0,2075.0,1912.0
2025-343T02:25:19.994,0.0,,,,,,,,,,
2025-343T02:25:25.995,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2060.0
2025-343T02:25:26.994,0.0,,,,,,,,,,
2025-343T02:25:31.994,0.0,,,,,,,,,,
2025-343T02:25:34.994,,418.0,73.0,858.0,602.0,478.0,272.0,2052.0,2036.0,2066.0,2061.0
2025-343T02:25:37.994,0.0,,,,,,,,,,
2025-343T02:25:43.994,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,484.0,2098.0,2051.0
2025-343T02:25:44.994,0.0,,,,,,,,,,
2025-343T02:25:49.994,0.0,,,,,,,,,,
2025-343T02:25:52.994,,418.0,73.0,858.0,602.0,478.0,272.0,2052.0,2037.0,2066.0,2060.0
2025-343T02:25:55.994,0.0,,,,,,,,,,
2025-343T02:26:01.994,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:26:02.994,0.0,,,,,,,,,,
2025-343T02:26:07.994,0.0,,,,,,,,,,
2025-343T02:26:10.994,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:26:13.994,0.0,,,,,,,,,,
2025-343T02:26:19.994,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,0.0,2076.0,1912.0
2025-343T02:26:20.994,0.0,,,,,,,,,,
2025-343T02:26:25.994,0.0,,,,,,,,,,
2025-343T02:26:28.994,,418.0,73.0,858.0,602.0,478.0,272.0,2061.0,1828.0,2067.0,2061.0
2025-343T02:26:31.994,0.0,,,,,,,,,,
2025-343T02:26:37.994,,418.0,73.0,858.0,602.0,478.0,272.0,2052.0,2036.0,2066.0,2060.0
2025-343T02:26:38.993,0.0,,,,,,,,,,
2025-343T02:26:43.993,0.0,,,,,,,,,,
2025-343T02:26:46.993,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,483.0,2098.0,2051.0
2025-343T02:26:49.993,0.0,,,,,,,,,,
2025-343T02:26:55.993,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:26:56.993,0.0,,,,,,,,,,
2025-343T02:27:01.993,0.0,,,,,,,,,,
2025-343T02:27:04.993,,418.0,73.0,858.0,602.0,478.0,272.0,2051.0,2037.0,2066.0,2060.0
2025-343T02:27:07.993,0.0,,,,,,,,,,
2025-343T02:27:13.993,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:27:14.993,0.0,,,,,,,,,,
2025-343T02:27:19.993,0.0,,,,,,,,,,
2025-343T02:27:22.993,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:27:25.993,0.0,,,,,,,,,,
2025-343T02:27:31.993,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,0.0,2075.0,1912.0
2025-343T02:27:32.993,0.0,,,,,,,,,,
2025-343T02:27:37.993,0.0,,,,,,,,,,
2025-343T02:27:40.993,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:27:43.993,0.0,,,,,,,,,,
2025-343T02:27:49.993,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,484.0,2098.0,2051.0
2025-343T02:27:50.992,0.0,,,,,,,,,,
2025-343T02:27:55.992,0.0,,,,,,,,,,
2025-343T02:27:58.992,,418.0,73.0,858.0,602.0,478.0,272.0,2142.0,1939.0,2066.0,2059.0
2025-343T02:28:01.992,0.0,,,,,,,,,,
2025-343T02:28:07.992,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:28:08.992,0.0,,,,,,,,,,
2025-343T02:28:13.992,0.0,,,,,,,,,,
2025-343T02:28:16.992,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2060.0
2025-343T02:28:19.992,0.0,,,,,,,,,,
2025-343T02:28:25.992,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:28:26.992,0.0,,,,,,,,,,
2025-343T02:28:31.992,0.0,,,,,,,,,,
2025-343T02:28:34.992,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:28:37.992,0.0,,,,,,,,,,
2025-343T02:28:43.992,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,0.0,2075.0,1912.0
2025-343T02:28:44.992,0.0,,,,,,,,,,
2025-343T02:28:49.992,0.0,,,,,,,,,,
2025-343T02:28:52.992,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:28:55.992,0.0,,,,,,,,,,
2025-343T02:29:01.992,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,484.0,2098.0,2051.0
2025-343T02:29:02.992,0.0,,,,,,,,,,
2025-343T02:29:07.991,0.0,,,,,,,,,,
2025-343T02:29:10.992,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:29:13.991,0.0,,,,,,,,,,
2025-343T02:29:19.991,,418.0,73.0,858.0,602.0,478.0,272.0,2181.0,2013.0,2066.0,2060.0
2025-343T02:29:20.991,0.0,,,,,,,,,,
2025-343T02:29:25.991,0.0,,,,,,,,,,
2025-343T02:29:28.991,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,316.0,2101.0,2046.0
2025-343T02:29:31.991,0.0,,,,,,,,,,
2025-343T02:29:37.991,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:29:38.991,0.0,,,,,,,,,,
2025-343T02:29:43.991,0.0,,,,,,,,,,
2025-343T02:29:46.991,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:29:49.991,0.0,,,,,,,,,,
2025-343T02:29:55.991,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:29:56.991,0.0,,,,,,,,,,
2025-343T02:30:01.991,0.0,,,,,,,,,,
2025-343T02:30:04.991,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,0.0,2076.0,1912.0
2025-343T02:30:07.991,0.0,,,,,,,,,,
2025-343T02:30:13.991,,418.0,73.0,858.0,602.0,478.0,272.0,2054.0,2037.0,2066.0,2060.0
2025-343T02:30:14.991,0.0,,,,,,,,,,
2025-343T02:30:19.991,0.0,,,,,,,,,,
2025-343T02:30:22.991,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,487.0,2098.0,2051.0
2025-343T02:30:25.990,0.0,,,,,,,,,,
2025-343T02:30:31.990,,418.0,73.0,858.0,602.0,478.0,272.0,2088.0,2032.0,2066.0,2061.0
2025-343T02:30:32.990,0.0,,,,,,,,,,
2025-343T02:30:37.990,0.0,,,,,,,,,,
2025-343T02:30:40.990,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:30:43.990,0.0,,,,,,,,,,
2025-343T02:30:49.990,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2060.0
2025-343T02:30:50.990,0.0,,,,,,,,,,
2025-343T02:30:55.990,0.0,,,,,,,,,,
2025-343T02:30:58.990,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:31:01.990,0.0,,,,,,,,,,
2025-343T02:31:07.990,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2060.0
2025-343T02:31:08.990,0.0,,,,,,,,,,
2025-343T02:31:13.990,0.0,,,,,,,,,,
2025-343T02:31:16.990,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:31:19.990,0.0,,,,,,,,,,
2025-343T02:31:25.990,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,0.0,2075.0,1913.0
2025-343T02:31:26.990,0.0,,,,,,,,,,
2025-343T02:31:31.990,0.0,,,,,,,,,,
2025-343T02:31:34.990,,418.0,73.0,858.0,602.0,478.0,272.0,2052.0,2035.0,2066.0,2060.0
2025-343T02:31:37.989,0.0,,,,,,,,,,
2025-343T02:31:43.990,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,485.0,2098.0,2051.0
2025-343T02:31:44.989,0.0,,,,,,,,,,
2025-343T02:31:49.989,0.0,,,,,,,,,,
2025-343T02:31:52.989,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:31:55.989,0.0,,,,,,,,,,
2025-343T02:32:01.989,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:32:02.989,0.0,,,,,,,,,,
2025-343T02:32:07.989,0.0,,,,,,,,,,
2025-343T02:32:10.989,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:32:13.989,0.0,,,,,,,,,,
2025-343T02:32:19.989,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:32:20.989,0.0,,,,,,,,,,
2025-343T02:32:25.989,0.0,,,,,,,,,,
2025-343T02:32:28.989,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2061.0
2025-343T02:32:31.989,0.0,,,,,,,,,,
2025-343T02:32:37.989,,418.0,73.0,858.0,602.0,478.0,272.0,2060.0,2037.0,2066.0,2060.0
2025-343T02:32:38.989,0.0,,,,,,,,,,
2025-343T02:32:43.989,0.0,,,,,,,,,,
2025-343T02:32:46.989,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,0.0,2076.0,1913.0
2025-343T02:32:49.989,0.0,,,,,,,,,,
2025-343T02:32:55.989,,418.0,73.0,858.0,602.0,478.0,272.0,2061.0,1829.0,2067.0,2061.0
2025-343T02:32:56.988,0.0,,,,,,,,,,
2025-343T02:33:01.988,0.0,,,,,,,,,,
2025-343T02:33:04.988,,418.0,73.0,858.0,602.0,478.0,272.0,2051.0,2036.0,2066.0,2060.0
2025-343T02:33:07.988,0.0,,,,,,,,,,
2025-343T02:33:13.988,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,483.0,2098.0,2051.0
2025-343T02:33:14.988,0.0,,,,,,,,,,
2025-343T02:33:19.988,0.0,,,,,,,,,,
2025-343T02:33:22.988,,418.0,73.0,858.0,602.0,478.0,272.0,2072.0,2034.0,2066.0,2061.0
2025-343T02:33:25.988,0.0,,,,,,,,,,
2025-343T02:33:31.988,,418.0,73.0,858.0,602.0,478.0,272.0,2052.0,2036.0,2066.0,2060.0
2025-343T02:33:32.988,0.0,,,,,,,,,,
2025-343T02:33:37.988,0.0,,,,,,,,,,
2025-343T02:33:40.988,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2061.0
2025-343T02:33:43.988,0.0,,,,,,,,,,
2025-343T02:33:49.988,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:33:50.988,0.0,,,,,,,,,,
2025-343T02:33:55.988,0.0,,,,,,,,,,
2025-343T02:33:58.988,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:34:01.988,0.0,,,,,,,,,,
2025-343T02:34:07.988,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:34:08.987,0.0,,,,,,,,,,
2025-343T02:34:13.987,0.0,,,,,,,,,,
2025-343T02:34:16.987,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:34:19.987,0.0,,,,,,,,,,
2025-343T02:34:25.987,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,0.0,2076.0,1912.0
2025-343T02:34:26.987,0.0,,,,,,,,,,
2025-343T02:34:31.987,0.0,,,,,,,,,,
2025-343T02:34:34.987,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2061.0
2025-343T02:34:37.987,0.0,,,,,,,,,,
2025-343T02:34:43.987,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,485.0,2098.0,2051.0
2025-343T02:34:44.987,0.0,,,,,,,,,,
2025-343T02:34:49.987,0.0,,,,,,,,,,
2025-343T02:34:52.987,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:34:55.987,0.0,,,,,,,,,,
2025-343T02:35:01.987,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:35:02.987,0.0,,,,,,,,,,
2025-343T02:35:07.987,0.0,,,,,,,,,,
2025-343T02:35:10.987,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:35:13.987,0.0,,,,,,,,,,
2025-343T02:35:19.987,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:35:20.987,0.0,,,,,,,,,,
2025-343T02:35:25.986,0.0,,,,,,,,,,
2025-343T02:35:28.987,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:35:31.986,0.0,,,,,,,,,,
2025-343T02:35:37.986,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:35:38.986,0.0,,,,,,,,,,
2025-343T02:35:43.986,0.0,,,,,,,,,,
2025-343T02:35:46.986,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:35:49.986,0.0,,,,,,,,,,
2025-343T02:35:55.986,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:35:56.986,0.0,,,,,,,,,,
2025-343T02:36:01.986,0.0,,,,,,,,,,
2025-343T02:36:04.986,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:36:07.986,0.0,,,,,,,,,,
2025-343T02:36:13.986,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,0.0,2076.0,1912.0
2025-343T02:36:14.986,0.0,,,,,,,,,,
2025-343T02:36:19.986,0.0,,,,,,,,,,
2025-343T02:36:22.986,,418.0,73.0,858.0,602.0,478.0,272.0,2054.0,2035.0,2066.0,2061.0
2025-343T02:36:25.986,0.0,,,,,,,,,,
2025-343T02:36:31.986,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,484.0,2098.0,2051.0
2025-343T02:36:32.986,0.0,,,,,,,,,,
2025-343T02:36:37.985,0.0,,,,,,,,,,
2025-343T02:36:40.986,,418.0,73.0,858.0,602.0,478.0,272.0,2121.0,2031.0,2066.0,2061.0
2025-343T02:36:43.985,0.0,,,,,,,,,,
2025-343T02:36:49.985,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2061.0
2025-343T02:36:50.985,0.0,,,,,,,,,,
2025-343T02:36:55.985,0.0,,,,,,,,,,
2025-343T02:36:58.985,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2061.0
2025-343T02:37:01.985,0.0,,,,,,,,,,
2025-343T02:37:07.985,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:37:08.985,0.0,,,,,,,,,,
2025-343T02:37:13.985,0.0,,,,,,,,,,
2025-343T02:37:16.985,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:37:19.985,0.0,,,,,,,,,,
2025-343T02:37:25.985,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:37:26.985,0.0,,,,,,,,,,
2025-343T02:37:31.985,0.0,,,,,,,,,,
2025-343T02:37:34.985,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:37:37.985,0.0,,,,,,,,,,
2025-343T02:37:43.985,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:37:44.985,0.0,,,,,,,,,,
2025-343T02:37:49.985,0.0,,,,,,,,,,
2025-343T02:37:52.985,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:37:55.984,0.0,,,,,,,,,,
2025-343T02:38:01.984,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,0.0,2075.0,1913.0
2025-343T02:38:02.984,0.0,,,,,,,,,,
2025-343T02:38:07.984,0.0,,,,,,,,,,
2025-343T02:38:10.984,,418.0,73.0,858.0,602.0,478.0,272.0,2061.0,1829.0,2067.0,2060.0
2025-343T02:38:13.984,0.0,,,,,,,,,,
2025-343T02:38:19.984,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,483.0,2098.0,2051.0
2025-343T02:38:20.984,0.0,,,,,,,,,,
2025-343T02:38:25.984,0.0,,,,,,,,,,
2025-343T02:38:28.984,,418.0,73.0,858.0,602.0,478.0,272.0,2142.0,1939.0,2066.0,2059.0
2025-343T02:38:31.984,0.0,,,,,,,,,,
2025-343T02:38:37.984,,418.0,73.0,858.0,602.0,478.0,272.0,2111.0,2026.0,2066.0,2060.0
2025-343T02:38:38.984,0.0,,,,,,,,,,
2025-343T02:38:43.984,0.0,,,,,,,,,,
2025-343T02:38:46.984,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:38:49.984,0.0,,,,,,,,,,
2025-343T02:38:55.984,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:38:56.984,0.0,,,,,,,,,,
2025-343T02:39:01.984,0.0,,,,,,,,,,
2025-343T02:39:04.984,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:39:07.983,0.0,,,,,,,,,,
2025-343T02:39:13.983,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2060.0
2025-343T02:39:14.983,0.0,,,,,,,,,,
2025-343T02:39:19.983,0.0,,,,,,,,,,
2025-343T02:39:22.983,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2036.0,2066.0,2061.0
2025-343T02:39:25.983,0.0,,,,,,,,,,
2025-343T02:39:31.983,,418.0,73.0,858.0,602.0,478.0,272.0,2049.0,2037.0,2066.0,2060.0
2025-343T02:39:32.983,0.0,,,,,,,,,,
2025-343T02:39:37.983,0.0,,,,,,,,,,
2025-343T02:39:40.983,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2060.0
2025-343T02:39:43.983,0.0,,,,,,,,,,
2025-343T02:39:49.983,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2037.0,2066.0,2061.0
2025-343T02:39:50.983,0.0,,,,,,,,,,
2025-343T02:39:55.983,0.0,,,,,,,,,,
2025-343T02:39:58.983,,418.0,73.0,858.0,602.0,478.0,272.0,4095.0,0.0,2075.0,1912.0
2025-343T02:40:01.983,0.0,,,,,,,,,,
2025-343T02:40:07.983,,418.0,73.0,858.0,602.0,478.0,272.0,2067.0,2033.0,2066.0,2060.0
2025-343T02:40:08.983,0.0,,,,,,,,,,
2025-343T02:40:13.983,0.0,,,,,,,,,,
2025-343T02:40:16.983,,418.0,73.0,858.0,602.0,478.0,272.0,2050.0,2036.0,2066.0,2060.0
2025-343T02:40:19.982,0.0,,,,,,,,,,
2025-343T02:40:25.983,,418.0,73.0,858.0,602.0,478.0,272.0,2143.0,2019.0,2066.0,2060.0
2025-343T02:40:26.982,0.0,,,,,,,,,,
2025-343T02:40:31.982,0.0,,,,,,,,,,
2025-343T02:40:34.982,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2034.0,2067.0,2060.0
2025-343T02:40:37.982,0.0,,,,,,,,,,
2025-343T02:40:43.982,,418.0,73.0,858.0,602.0,478.0,272.0,2054.0,2036.0,2066.0,2061.0
2025-343T02:40:44.982,0.0,,,,,,,,,,
2025-343T02:40:49.982,0.0,,,,,,,,,,
2025-343T02:40:52.982,,418.0,73.0,858.0,602.0,478.0,272.0,3096.0,1698.0,2075.0,2059.0
2025-343T02:40:55.982,0.0,,,,,,,,,,
2025-343T02:41:01.982,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2060.0
2025-343T02:41:02.982,0.0,,,,,,,,,,
2025-343T02:41:07.982,0.0,,,,,,,,,,
2025-343T02:41:10.982,,418.0,73.0,858.0,602.0,478.0,272.0,2053.0,2036.0,2066.0,2061.0
2025-343T02:41:13.982,0.0,,,,,,,,,,
2025-343T02:41:19.982,,418.0,73.0,858.0,602.0,478.0,272.0,2054.0,2028.0,2066.0,2060.0
